url,verdict,risk,details
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/NW AISS15.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/130_140/public/trigyn.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/XBLMansi Thapar.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/130_140/public/Vuenow_0.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/130_140/public/holistic-skill-l.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/130_140/public/image_preview Faisal.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/130_140/public/Array-Logo-01.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/IBA-DSCI--Security-Framework-in-Indian-Banks-thumb.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://betain.dsci.in/sites/all/modules/contrib/jquery_update/replace/ui/ui/minified/jquery.ui.core.min.js?v=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/member-directory/Y?page=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/sites/default/files/styles/thumbnail/public/ptfAyantika Chatterjee.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/130_140/public/Esperto_Logo_L.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/130_140/public/Preview_12.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/annual_reports_184x247/public/12.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/dummy_logo_7.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/events/best-practices-meet-2020/wp-content/themes/eventalk/assets/css/bootstrap.min1f22.css?ver=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/events/best-practices-meet-2020/wp-includes/js/jquery/ui/core.min35d0.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/sites/default/files/styles/130_140/public/Ujjivan.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/events/best-practices-meet-2020/wp-content/plugins/woocommerce/assets/js/frontend/single-product.minae82.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/sites/default/files/styles/130_140/public/download (2).png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/events/best-practices-meet-2020/wp-content/themes/eventalk/assets/js/jquery.nav.min1f22.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/sites/default/files/styles/130_140/public/final logo agi-01 (3).png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sectoral-privacy-project/wp-content/plugins/hide-admin-bar-based-on-user-roles/public/js/hide-admin-bar-based-on-user-roles-public.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/sites/default/files/styles/130_140/public/principal_full.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/member-directory/I?sector_id=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/Annual-Information-Security-Summit-2012-thumb.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/130_140/public/VIRSEC-LOGO-RGB-noR-825.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
http://www.dsci.in:80/index.php?format=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/NASSCOM-DSCI-Annual-Information-Security-Summit-2011-thumb.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/735_332/public/s2_0.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/events/best-practices-meet-2020/wp-content/plugins/yith-woocommerce-quick-view/assets/js/frontend.min1159.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/backend/api/menu_items/dsci-menu?format=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/sites/default/files/styles/130_140/public/waf_0.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/events/best-practices-meet-2020/wp-content/plugins/elementskit/libs/framework/assets/css/frontend-stylef658.css?ver=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/events/best-practices-meet-2020/wp-content/plugins/woocommerce/assets/js/prettyPhoto/jquery.prettyPhoto.min005e.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/CloudNow-logo-final.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/blogs/wp-includes/js/jquery/jquery-migrate.min.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/sites/default/files/styles/130_140/public/Optum(R)_4C.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/minify/jquery.min.1.11.2.min.js?v=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/events/finsec-conclave-2023/?linkId=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/zerotrust.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/dpd-quiz/wp-content/themes/twentytwenty/print.css?ver=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/Riyaz-Tambe.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/minify/ajax.7.56.min.js?v=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/sites/default/files/styles/130_140/public/Optum-logo-ora-RGB.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/member-directory/A?sector_id=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/sites/all/modules/custom/gallery/photo-ajax.php?base=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/sites/default/files/styles/130_140/public/Round Logo_300ppi-01_0.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/sabarinathan-sampath.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/contactlesspeyment-event-v2.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/blogs/?p=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/member-directory/M?sector_id=FUZZ,SAFE,Low,No obvious SQLi behavior detected
http://webmail.dsci.in:80/~samachar/index.php/en/entertainments/index.php?option=FUZZ,ERROR,Error,"Failed to connect: HTTPConnectionPool(host='webmail.dsci.in', port=80): Max retries exceeded with url: /~samachar/index.php/en/entertainments/index.php?option=FUZZ (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000002398D6EFBD0>: Failed to resolve 'webmail.dsci.in' ([Errno 11001] getaddrinfo failed)""))"
https://www.dsci.in/sites/default/files/styles/thumbnail/public/Dhruv.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/backend/api/menu_items/dsci-top-header?format=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/sites/default/files/styles/thumbnail/public/Bishakha-Bhattacharya.jpeg?itok=FUZZ,SAFE,Low,Static file extension detected (jpeg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/EzqK. Lakshminarayanan - Infosys.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/11th-Cybercrime-Awareness-Workshop-for-thumb.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/Gowree-Gokhale.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/130_140/public/powergrid-logo.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/blogs/wp-admin/css/login.min.css?ver=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/events/aiss-2016/vendor/jquery.appeard28d.js?v=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/akshay-garkel.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/130_140/public/Neeyamo_Logo.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/sbi-logo1.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/130_140/public/WhatsApp Image 2017-12-07 at 14.34.28 (1).jpeg?itok=FUZZ,SAFE,Low,Static file extension detected (jpeg)
https://www.dsci.in/events/best-practices-meet-2020/wp-content/plugins/elementskit/modules/parallax/assets/js/TweenMax.minc2d0.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/sectoral-privacy-project/wp-content/plugins/ninja-forms-multi-part/assets/js/min/front-end.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/sm-post-min.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/Airtel Payments Bank Logo_0.JPG?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
http://www.dsci.in:80/taxonomypage/57?member_filter_alpha=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/file/5351/download?token=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/events/aiss-2016/css/theme-elements-2d28d.css?v=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/sites/default/files/styles/130_140/public/Preview_3.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/surbhi-gupta.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/blogs/wp-includes/js/zxcvbn-async.min.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://block.dsci.in/docs/830f0c7d1be4166fc36df08a5f42d0d3d7713dc16fbb4ab480d9e94db23f18ea?trk=FUZZ,SAFE,Low,Path is in safe directory: /docs/
https://www.dsci.in/dpd-quiz/wp-includes/js/jquery/jquery.min.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/events/best-practices-meet-2020/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.minb683.css?ver=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/event/finsec-conclave-2024/?utm_source=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/sites/default/files/styles/thumbnail/public/bacAparna Wagle.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/Anil Wali.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/minify/jquery_update.0.0.1.min.js?v=FUZZ,SAFE,Low,Static file extension detected (js)
https://betain.dsci.in/sites/all/modules/contrib/jquery_update/replace/jquery/1.11/jquery.min.js?v=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/dpd-quiz/wp-includes/js/dist/i18n.min.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://betain.dsci.in/sites/all/modules/contrib/jquery_update/replace/ui/external/jquery.cookie.js?v=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/tata-communication.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/member-directory/H?sector_id=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/industry-development/assets/css/style.css?v=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/sites/default/files/styles/130_140/public/mahanagar gas logo.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/Threat Advisory – April 2023.pdf?utm_source=FUZZ,SAFE,Low,Static file extension detected (pdf)
https://www.dsci.in/sites/default/files/styles/previous_issue_250x335/public/DSCI-Annual-Report-Data-2012-13.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/130_140/public/Logo.jpeg?itok=FUZZ,SAFE,Low,Static file extension detected (jpeg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/Col Anurag Awasthi.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/events/best-practices-meet-2020/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.minb683.css?ver=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/sectoral-privacy-project/wp-content/themes/twentytwentyone/assets/js/polyfills.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/events/best-practices-meet-2020/wp-content/plugins/elementskit/modules/parallax/assets/js/section-initc2d0.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/events/best-practices-meet-2020/wp-content/plugins/teampress/js/ex_s_lick/ex_s_lickf658.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/sites/default/files/styles/130_140/public/CYLOCK NEW LOGO.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/events/aiss-2017/maxcdn.bootstrapcdn.com/bootstrap/3.3.7/css/bootstrap.minbe2d.css?v=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/events/aiss-2022/?utm_content=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://block.dsci.in/docs/34826c7bce87c077655fca2497079c4fd3499bba6b268196d77d6fa760e978ef?trk=FUZZ,SAFE,Low,Path is in safe directory: /docs/
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/BPM14_Agenda.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
http://www.dsci.in/taxonomypage/57?member_filter_alpha=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/sites/all/themes/dsci/fonts/fontawesome-webfont.eot?v=FUZZ,SAFE,Low,Static file extension detected (eot)
http://www.dsci.in:80/taxonomy/term/374?page=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://ccoe.dsci.in/wp-content/plugins/ele-custom-skin/assets/js/ecs_ajax_pagination.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://blogs.dsci.in/wp-content/plugins/sidebar-login/assets/js/blockui.min.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://block.dsci.in/docs/f78e7ca2e04487c1aded7ab52ad4a917fad8f71395790a42ee8f81c0a9718c94?trk=FUZZ,SAFE,Low,Path is in safe directory: /docs/
https://www.dsci.in/sites/default/files/styles/thumbnail/public/GSTN Logo3_Page_3.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/events/best-practices-meet-2020/wp-content/plugins/yith-woocommerce-quick-view/assets/css/yith-quick-view1159.css?ver=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/sites/default/files/styles/event_small_160x108/public/New Web AISS16_0.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/event_small_160x108/public/804-x-551_0.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/dummy_logo_4.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/events/aiss-2020/?linkId=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://blogs.dsci.in/wp-content/themes/contango/lib/js/superfish/superfish-combine.min.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/member-directory/N?page=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/sites/default/files/styles/thumbnail/public/last-project.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/130_140/public/WhatsApp Image 2021-01-28 at 5.12.17 PM_0.jpeg?itok=FUZZ,SAFE,Low,Static file extension detected (jpeg)
https://block.dsci.in/docs/0f9059714d37721c76f60f025931cf327fff78daa1b608d56b5085ccaa3ebc58?trk=FUZZ,SAFE,Low,Path is in safe directory: /docs/
https://ccoe.dsci.in/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/Building-Trust-in-Cyberspace_new.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/130_140/public/swift-india.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/130_140/public/Logo-final.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/akshay-garkel.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
